product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_0293,Redmi Note 13,Mobile Phone,Budget,11858,12588,13090,305,2.9,1650,625,Normal,0,Saturday
PROD_0295,iPhone 16,Mobile Phone,Premium,89612,94740,83398,353,4.6,1026,585,Festive,9.1,Tuesday
PROD_0296,Realme C55,Mobile Phone,Budget,12494,13300,13243,385,3.7,2439,686,Normal,3.9,Monday
PROD_0315,Samsung Galaxy A35,Mobile Phone,Mid,30534,32463,28189,372,3.9,687,494,Festive,8.5,Tuesday
PROD_0322,iPhone 16,Mobile Phone,Premium,89612,95407,79534,337,4.1,584,412,Festive,10.6,Friday
PROD_0323,OnePlus Nord CE4,Mobile Phone,Mid,52999,54073,48183,145,4,1724,212,Normal,5.8,Tuesday
PROD_0325,iPhone 16,Mobile Phone,Premium,89612,96798,93421,234,4.1,426,147,Normal,0,Wednesday
PROD_0336,iPhone 16,Mobile Phone,Premium,89612,95454,98364,248,4.1,699,468,Normal,8.1,Friday
PROD_0349,Samsung Galaxy A35,Mobile Phone,Mid,30534,32826,29791,335,4.3,1529,401,Normal,0.7,Monday
PROD_0366,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,29465,424,4.1,1932,241,Festive,10.6,Thursday
PROD_0375,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,54248,84,3.5,396,387,Normal,1.3,Saturday
PROD_0376,Realme C55,Mobile Phone,Budget,12494,13293,12601,325,3.6,2755,608,Normal,5.3,Friday
PROD_0377,iPhone 16,Mobile Phone,Premium,89612,96554,98995,247,4.1,50,221,Normal,3.5,Friday
PROD_0387,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57321,179,4.4,1220,256,Normal,8.3,Sunday
PROD_0401,Realme C55,Mobile Phone,Budget,12494,13419,13933,292,3.3,2325,357,Normal,6.2,Monday
PROD_0405,Realme C55,Mobile Phone,Budget,12494,13962,13634,391,3.4,2485,435,Festive,13.5,Wednesday
PROD_0406,Redmi Note 13,Mobile Phone,Budget,11858,12755,12732,311,3,1852,353,Normal,4.7,Tuesday
PROD_0407,iPhone 16,Mobile Phone,Premium,89612,96180,78887,320,4.3,1203,214,Festive,12.1,Monday
PROD_0410,Redmi Note 13,Mobile Phone,Budget,11858,12799,12518,403,3.7,2706,417,Normal,5.2,Thursday
PROD_0412,Redmi Note 13,Mobile Phone,Budget,11858,12209,11208,330,3.1,2742,302,Normal,0.5,Friday
PROD_0422,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,29405,401,3.7,1127,179,Festive,14.1,Monday
PROD_0447,OnePlus Nord CE4,Mobile Phone,Mid,52999,53578,47508,107,3.5,1781,342,Normal,4.5,Thursday
PROD_0448,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,51530,105,3.7,752,404,Normal,4.6,Sunday
PROD_0452,Samsung Galaxy A35,Mobile Phone,Mid,30534,32800,30990,317,3.3,757,391,Normal,0,Sunday
PROD_0455,iPhone 16,Mobile Phone,Premium,89612,95956,85268,286,4.6,1143,413,Normal,4.7,Sunday
PROD_0456,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,30158,362,3.4,461,267,Festive,7.4,Monday
PROD_0463,OnePlus Nord CE4,Mobile Phone,Mid,52999,53184,49030,118,3.9,623,507,Normal,4.9,Tuesday
PROD_0467,Redmi Note 13,Mobile Phone,Budget,11858,12731,11098,361,3.3,2087,268,Festive,10.1,Sunday
PROD_0482,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57059,136,3.9,1455,233,Normal,0,Thursday
PROD_0484,iPhone 16,Mobile Phone,Premium,89612,90640,78868,241,4,172,532,Normal,3.2,Wednesday
PROD_0508,iPhone 16,Mobile Phone,Premium,89612,99166,92938,325,4.1,905,555,Festive,11.9,Wednesday
PROD_0517,iPhone 16,Mobile Phone,Premium,89612,100365,92187,347,4.3,822,270,Festive,14,Monday
PROD_0521,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,58787,163,4.1,1857,538,Normal,4.2,Friday
PROD_0523,OnePlus Nord CE4,Mobile Phone,Mid,52999,53707,48747,71,3.5,1080,239,Normal,5.8,Monday
PROD_0526,Realme C55,Mobile Phone,Budget,12494,12875,11571,308,3.3,2377,252,Normal,1.1,Monday
PROD_0538,Redmi Note 13,Mobile Phone,Budget,11858,12168,10460,321,3.5,1525,357,Normal,1.4,Sunday
PROD_0543,Redmi Note 13,Mobile Phone,Budget,11858,13280,12818,391,3.6,2105,335,Festive,8.9,Friday
PROD_0547,Redmi Note 13,Mobile Phone,Budget,11858,13280,13170,395,3.7,1629,247,Festive,8.6,Monday
PROD_0558,iPhone 16,Mobile Phone,Premium,89612,97013,95080,274,4.5,50,159,Normal,4.7,Sunday
PROD_0574,Samsung Galaxy A35,Mobile Phone,Mid,30534,32322,28327,355,3.4,1161,561,Festive,10,Friday
PROD_0577,Redmi Note 13,Mobile Phone,Budget,11858,12798,12642,319,3.3,1883,293,Normal,0,Monday
PROD_0581,Realme C55,Mobile Phone,Budget,12494,12898,11403,335,3.5,2666,255,Normal,5.7,Sunday
PROD_0583,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,49528,207,3.6,1181,361,Festive,8.4,Sunday
PROD_0584,Redmi Note 13,Mobile Phone,Budget,11858,12219,11211,318,3.6,1441,268,Normal,2.1,Tuesday
PROD_0588,Samsung Galaxy A35,Mobile Phone,Mid,30534,32779,29114,357,3.9,1171,465,Normal,0,Monday
PROD_0591,Realme C55,Mobile Phone,Budget,12494,12639,11560,255,2.7,1719,550,Normal,5.5,Monday
PROD_0594,iPhone 16,Mobile Phone,Premium,89612,91684,83776,287,4.7,878,368,Normal,0,Thursday
PROD_0599,Realme C55,Mobile Phone,Budget,12494,13377,11169,342,2.7,2168,298,Festive,10.4,Friday
PROD_0602,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,51257,132,4.5,526,457,Normal,4.1,Tuesday
PROD_0610,Samsung Galaxy A35,Mobile Phone,Mid,30534,32588,33237,305,3.4,896,512,Normal,0,Tuesday
PROD_0612,Redmi Note 13,Mobile Phone,Budget,11858,12668,13032,253,2.8,1625,412,Normal,3.9,Monday
PROD_0613,Realme C55,Mobile Phone,Budget,12494,13222,11227,347,3.2,1566,554,Festive,5.7,Tuesday
PROD_0615,Samsung Galaxy A35,Mobile Phone,Mid,30534,32908,33841,327,3.7,1156,335,Normal,2.7,Thursday
PROD_0621,Samsung Galaxy A35,Mobile Phone,Mid,30534,32630,33877,351,4.4,1184,553,Normal,0.2,Thursday
PROD_0634,iPhone 16,Mobile Phone,Premium,89612,100092,95244,372,4.8,405,419,Festive,4.9,Friday
PROD_0646,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,48549,172,3,909,286,Festive,13.1,Monday
PROD_0653,iPhone 16,Mobile Phone,Premium,89612,90810,84640,191,3.8,50,419,Normal,0,Monday
PROD_0660,Redmi Note 13,Mobile Phone,Budget,11858,12718,11332,314,3.3,1976,420,Normal,5.8,Tuesday
PROD_0661,Samsung Galaxy A35,Mobile Phone,Mid,30534,31302,26955,291,4.1,962,333,Normal,1.5,Friday
PROD_0668,OnePlus Nord CE4,Mobile Phone,Mid,52999,52747,47431,142,4.1,1483,708,Normal,8.1,Wednesday
PROD_0670,Samsung Galaxy A35,Mobile Phone,Mid,30534,34014,32773,441,4.1,1731,582,Festive,9.8,Saturday
PROD_0680,Realme C55,Mobile Phone,Budget,12494,13941,13607,395,3.2,1863,475,Festive,15.2,Friday
PROD_0683,iPhone 16,Mobile Phone,Premium,89612,96942,88256,264,4.1,753,160,Normal,3.6,Monday
PROD_0684,iPhone 16,Mobile Phone,Premium,89612,100096,86694,328,4.4,590,352,Festive,14.6,Sunday
PROD_0688,Samsung Galaxy A35,Mobile Phone,Mid,30534,32866,27842,412,3.8,1071,290,Festive,12.8,Friday
PROD_0700,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,29158,403,3.8,1555,203,Festive,12.7,Wednesday
PROD_0706,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,51756,113,3.2,826,222,Normal,4.4,Friday
PROD_0710,Redmi Note 13,Mobile Phone,Budget,11858,12895,13037,399,3.9,3049,249,Normal,3.2,Friday
PROD_0713,Samsung Galaxy A35,Mobile Phone,Mid,30534,33972,32512,375,3.4,1182,510,Festive,8.6,Monday
PROD_0724,Samsung Galaxy A35,Mobile Phone,Mid,30534,32679,27969,400,4.2,1193,395,Festive,10.5,Wednesday
PROD_0736,Samsung Galaxy A35,Mobile Phone,Mid,30534,32556,30452,316,4.1,1372,549,Normal,6,Thursday
PROD_0744,iPhone 16,Mobile Phone,Premium,89612,95085,94814,215,3.9,64,501,Normal,0,Monday
PROD_0747,Redmi Note 13,Mobile Phone,Budget,11858,12661,12310,285,3.2,1977,472,Normal,0.7,Tuesday
PROD_0748,Realme C55,Mobile Phone,Budget,12494,13378,13786,302,2.9,1713,437,Normal,7.8,Sunday
PROD_0751,Samsung Galaxy A35,Mobile Phone,Mid,30534,32920,30184,395,4,1726,429,Normal,2.6,Sunday
PROD_0757,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,31742,416,3.8,796,289,Festive,7.6,Tuesday
PROD_0759,iPhone 16,Mobile Phone,Premium,89612,96030,89559,275,4.2,912,380,Normal,0,Tuesday
PROD_0787,Samsung Galaxy A35,Mobile Phone,Mid,30534,32993,31080,354,4,1379,320,Normal,0,Sunday
PROD_0788,Realme C55,Mobile Phone,Budget,12494,13946,13822,315,2.8,1632,348,Festive,17.3,Wednesday
PROD_0789,Samsung Galaxy A35,Mobile Phone,Mid,30534,34175,32561,383,3.7,1070,389,Festive,11.6,Monday
PROD_0791,iPhone 16,Mobile Phone,Premium,89612,100365,92633,353,4.2,791,168,Festive,6.4,Sunday
PROD_0795,iPhone 16,Mobile Phone,Premium,89612,96543,80511,308,4,376,115,Festive,13.7,Wednesday
PROD_0797,Samsung Galaxy A35,Mobile Phone,Mid,30534,33732,29776,368,3.5,480,657,Festive,12.5,Wednesday
PROD_0804,Samsung Galaxy A35,Mobile Phone,Mid,30534,31478,27938,353,3.7,1831,311,Normal,2.7,Tuesday
PROD_0807,OnePlus Nord CE4,Mobile Phone,Mid,52999,53632,46984,154,3.8,1676,392,Normal,5,Saturday
PROD_0814,iPhone 16,Mobile Phone,Premium,89612,96102,93163,253,4.5,396,331,Normal,1.8,Friday
PROD_0820,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,46779,246,4.3,1424,447,Festive,15.5,Tuesday
PROD_0827,Realme C55,Mobile Phone,Budget,12494,13235,13493,283,3.2,2303,637,Normal,1.7,Sunday
PROD_0832,Realme C55,Mobile Phone,Budget,12494,13904,12814,313,2.7,1811,412,Festive,10.1,Friday
PROD_0833,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,58132,67,3.6,643,618,Normal,5.3,Monday
PROD_0835,OnePlus Nord CE4,Mobile Phone,Mid,52999,53738,50045,130,4.2,1308,316,Normal,9.6,Monday
PROD_0836,Realme C55,Mobile Phone,Budget,12494,13533,12596,308,3.7,2080,198,Normal,0.2,Monday
PROD_0838,iPhone 16,Mobile Phone,Premium,89612,96928,91785,238,3.7,206,124,Normal,0.3,Wednesday
PROD_0840,Samsung Galaxy A35,Mobile Phone,Mid,30534,32396,31505,312,4.1,935,648,Normal,0,Sunday
PROD_0864,iPhone 16,Mobile Phone,Premium,89612,96807,90921,272,4.1,442,202,Normal,2.8,Tuesday
PROD_0878,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,50454,172,3.6,501,516,Festive,15.4,Saturday
PROD_0883,Redmi Note 13,Mobile Phone,Budget,11858,12935,13230,294,3,1711,24,Normal,4,Saturday
PROD_0886,Realme C55,Mobile Phone,Budget,12494,13472,13546,292,3.5,2162,272,Normal,3.5,Thursday
PROD_0887,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56458,182,4,1326,395,Festive,10.4,Friday
PROD_0889,Samsung Galaxy A35,Mobile Phone,Mid,30534,32617,31051,339,3.8,1901,544,Normal,3.1,Wednesday
PROD_0894,Redmi Note 13,Mobile Phone,Budget,11858,12811,11565,294,3.2,1660,232,Normal,6.2,Monday
PROD_0896,iPhone 16,Mobile Phone,Premium,89612,98696,85565,353,4.5,543,702,Festive,11.7,Friday
PROD_0908,iPhone 16,Mobile Phone,Premium,89612,95784,87086,265,4.8,233,420,Normal,0,Wednesday
PROD_0914,Realme C55,Mobile Phone,Budget,12494,12900,11189,318,3.1,1971,227,Normal,0.8,Thursday
PROD_0915,Realme C55,Mobile Phone,Budget,12494,13864,13307,365,3.1,2127,554,Festive,8.7,Monday
PROD_0923,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,52239,86,3.4,695,463,Normal,8.6,Sunday
PROD_0925,Realme C55,Mobile Phone,Budget,12494,13394,13653,281,3.6,2049,380,Normal,8.9,Friday
PROD_0937,Realme C55,Mobile Phone,Budget,12494,13416,11927,299,3.2,1846,372,Normal,6.8,Thursday
PROD_0938,iPhone 16,Mobile Phone,Premium,89612,95223,81930,353,4.1,863,477,Festive,13.4,Saturday
PROD_0940,Realme C55,Mobile Phone,Budget,12494,13461,12070,257,2.9,1996,237,Normal,0,Tuesday
PROD_0943,Realme C55,Mobile Phone,Budget,12494,13279,13204,324,3.6,1926,628,Normal,1.9,Friday
PROD_0945,Redmi Note 13,Mobile Phone,Budget,11858,12666,12708,314,2.8,1913,507,Normal,6.3,Friday
PROD_0947,Realme C55,Mobile Phone,Budget,12494,13402,12636,257,2.7,1755,331,Normal,4.7,Wednesday
PROD_0948,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,55271,101,3.7,869,425,Normal,3.9,Thursday
PROD_0949,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,54710,207,3.7,1244,605,Festive,11.9,Thursday
PROD_0950,Samsung Galaxy A35,Mobile Phone,Mid,30534,33069,31615,382,3.7,1793,312,Normal,0.2,Saturday
PROD_0954,Redmi Note 13,Mobile Phone,Budget,11858,12123,10965,350,3.5,2431,477,Normal,4.6,Saturday
PROD_0958,Redmi Note 13,Mobile Phone,Budget,11858,13280,12704,389,3.3,1973,253,Festive,8.3,Friday
PROD_0961,Realme C55,Mobile Phone,Budget,12494,13052,11243,350,3.6,2052,31,Normal,1.5,Saturday
PROD_0964,OnePlus Nord CE4,Mobile Phone,Mid,52999,53229,49677,138,4.1,1141,520,Normal,0,Sunday
PROD_0979,Redmi Note 13,Mobile Phone,Budget,11858,13280,12729,393,3.1,2003,383,Festive,9.5,Sunday
PROD_0982,Redmi Note 13,Mobile Phone,Budget,11858,12846,12006,316,2.8,1919,207,Normal,3.3,Wednesday
PROD_0986,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57911,132,4.1,1077,659,Normal,0,Sunday
PROD_0987,iPhone 16,Mobile Phone,Premium,89612,99653,93475,294,4.3,788,400,Festive,14.3,Monday
PROD_0998,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,47091,225,4.1,1733,381,Festive,10,Monday
PROD_1001,Redmi Note 13,Mobile Phone,Budget,11858,12093,10777,326,3.7,2189,492,Normal,1.3,Wednesday
PROD_1005,Realme C55,Mobile Phone,Budget,12494,12876,11246,325,3.4,1933,276,Normal,1.1,Sunday
PROD_1007,Samsung Galaxy A35,Mobile Phone,Mid,30534,32375,28683,421,3.9,1808,625,Festive,9.4,Thursday
PROD_1008,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56456,209,4.2,2113,202,Festive,14.8,Thursday
PROD_1010,Realme C55,Mobile Phone,Budget,12494,13523,13008,295,3.2,1488,194,Normal,0.3,Wednesday
PROD_1013,Redmi Note 13,Mobile Phone,Budget,11858,12766,11879,278,3.1,2114,285,Normal,3.7,Friday
PROD_1020,OnePlus Nord CE4,Mobile Phone,Mid,52999,52779,48994,60,3,1104,573,Normal,2.4,Thursday
PROD_1021,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,30133,429,3.9,1382,344,Festive,5.6,Monday
PROD_1024,Samsung Galaxy A35,Mobile Phone,Mid,30534,33772,29281,451,4.4,1793,755,Festive,12.3,Saturday
PROD_1025,Redmi Note 13,Mobile Phone,Budget,11858,12899,12530,370,3.4,1737,198,Normal,2,Sunday
PROD_1030,Samsung Galaxy A35,Mobile Phone,Mid,30534,31548,27550,327,3.7,1396,226,Normal,3.6,Thursday
PROD_1031,iPhone 16,Mobile Phone,Premium,89612,91354,84670,242,4,251,374,Normal,0,Tuesday
PROD_1036,Redmi Note 13,Mobile Phone,Budget,11858,12673,10629,361,2.5,1599,366,Festive,10.9,Thursday
PROD_1040,Redmi Note 13,Mobile Phone,Budget,11858,12765,12341,325,3.4,2374,357,Normal,0,Monday
PROD_1042,Redmi Note 13,Mobile Phone,Budget,11858,12007,10624,237,2.6,1884,503,Normal,0,Sunday
PROD_1052,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,58461,212,4.1,1203,311,Festive,10.3,Wednesday
PROD_1053,iPhone 16,Mobile Phone,Premium,89612,99950,97479,335,4.7,50,395,Festive,9,Friday
PROD_1055,Redmi Note 13,Mobile Phone,Budget,11858,13280,12551,368,3.1,1822,274,Festive,12.4,Friday
PROD_1058,iPhone 16,Mobile Phone,Premium,89612,96875,89373,322,4.6,1529,262,Normal,8.5,Friday
PROD_1060,Redmi Note 13,Mobile Phone,Budget,11858,13232,13236,362,2.8,1958,425,Festive,9.7,Tuesday
PROD_1061,Realme C55,Mobile Phone,Budget,12494,13905,12033,366,3.1,2154,489,Festive,11.7,Saturday
PROD_1068,Realme C55,Mobile Phone,Budget,12494,13516,12371,332,3.5,2666,262,Normal,3.7,Wednesday
PROD_1070,Redmi Note 13,Mobile Phone,Budget,11858,12815,11964,309,3.2,1863,248,Normal,0,Sunday
PROD_1083,Redmi Note 13,Mobile Phone,Budget,11858,12645,11472,354,3.8,1344,602,Normal,5.4,Sunday
PROD_1087,Redmi Note 13,Mobile Phone,Budget,11858,11950,11125,256,3,1898,628,Normal,2.5,Wednesday
PROD_1090,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,52325,121,4.1,833,422,Normal,7.4,Wednesday
PROD_1091,Samsung Galaxy A35,Mobile Phone,Mid,30534,32364,29424,314,4,1535,672,Normal,5.4,Wednesday
PROD_1099,Realme C55,Mobile Phone,Budget,12494,13993,13080,385,3,2665,246,Festive,18,Sunday
PROD_1102,iPhone 16,Mobile Phone,Premium,89612,90915,81749,304,4.6,1012,565,Normal,1.1,Saturday
PROD_1137,Redmi Note 13,Mobile Phone,Budget,11858,12498,12175,318,3.1,1993,796,Normal,4.4,Tuesday
PROD_1142,Realme C55,Mobile Phone,Budget,12494,13708,12748,299,2.8,1141,704,Festive,13.4,Wednesday
PROD_1143,Samsung Galaxy A35,Mobile Phone,Mid,30534,32501,30845,312,3.9,658,579,Normal,0.4,Wednesday
PROD_1160,Samsung Galaxy A35,Mobile Phone,Mid,30534,32598,31634,289,3.9,860,481,Normal,0.8,Friday
PROD_1162,Realme C55,Mobile Phone,Budget,12494,13298,12016,319,3.3,2101,591,Normal,2,Wednesday
PROD_1164,Redmi Note 13,Mobile Phone,Budget,11858,12771,11357,333,3.7,2468,358,Normal,6.6,Saturday
PROD_1174,Realme C55,Mobile Phone,Budget,12494,12711,11086,300,4.1,1796,502,Normal,1.3,Wednesday
PROD_1178,Samsung Galaxy A35,Mobile Phone,Mid,30534,32611,33705,295,3.7,1142,482,Normal,2.1,Tuesday
PROD_1187,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57046,99,3.6,596,312,Normal,4.8,Monday
PROD_1195,Redmi Note 13,Mobile Phone,Budget,11858,12827,11278,289,3.2,1909,198,Normal,2.7,Monday
PROD_1212,iPhone 16,Mobile Phone,Premium,89612,91529,84673,258,4,950,359,Normal,6.1,Monday
PROD_1213,Redmi Note 13,Mobile Phone,Budget,11858,13280,12694,442,3.8,2042,339,Festive,10.9,Wednesday
PROD_1216,Samsung Galaxy A35,Mobile Phone,Mid,30534,31391,28773,335,3.8,1073,341,Normal,2.8,Friday
PROD_1222,Redmi Note 13,Mobile Phone,Budget,11858,12821,11946,338,3.1,2175,282,Normal,0.1,Saturday
PROD_1226,iPhone 16,Mobile Phone,Premium,89612,94392,84448,336,4.5,1075,637,Festive,10.8,Friday
PROD_1227,Realme C55,Mobile Phone,Budget,12494,13402,13528,281,3.4,1913,368,Normal,1.1,Monday
PROD_1235,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56073,144,3.9,1687,437,Normal,2.1,Tuesday
PROD_1247,Redmi Note 13,Mobile Phone,Budget,11858,12837,12493,297,3.2,1744,193,Normal,1.2,Wednesday
PROD_1253,Redmi Note 13,Mobile Phone,Budget,11858,12650,12055,325,3,1362,551,Normal,3.9,Friday
PROD_1259,Realme C55,Mobile Phone,Budget,12494,13333,12936,275,3.4,2037,469,Normal,0,Sunday
PROD_1261,iPhone 16,Mobile Phone,Premium,89612,96633,88713,272,4.4,782,241,Normal,3.9,Friday
PROD_1269,Samsung Galaxy A35,Mobile Phone,Mid,30534,33475,34108,342,3.4,989,786,Festive,16.4,Friday
PROD_1272,iPhone 16,Mobile Phone,Premium,89612,95862,87441,294,4.7,296,446,Normal,0,Thursday
PROD_1286,Realme C55,Mobile Phone,Budget,12494,13327,12501,344,3.6,2163,581,Normal,0,Saturday
PROD_1293,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57962,117,3.9,1869,433,Normal,5.9,Wednesday
PROD_1299,Redmi Note 13,Mobile Phone,Budget,11858,12648,12980,332,3.3,2050,565,Normal,2.3,Monday
PROD_1307,Samsung Galaxy A35,Mobile Phone,Mid,30534,31109,28867,328,3.6,1625,515,Normal,2.1,Tuesday
PROD_1329,Redmi Note 13,Mobile Phone,Budget,11858,12760,10891,418,3.7,2336,304,Festive,11.8,Saturday
PROD_1333,Redmi Note 13,Mobile Phone,Budget,11858,13247,12235,390,3.1,1907,441,Festive,11.7,Monday
PROD_1338,iPhone 16,Mobile Phone,Premium,89612,96256,92996,282,4.7,437,340,Normal,2.1,Monday
PROD_1343,Realme C55,Mobile Phone,Budget,12494,13395,13901,305,3.4,2129,414,Normal,7.1,Friday
PROD_1350,Realme C55,Mobile Phone,Budget,12494,13478,13759,405,4.3,3200,432,Normal,0,Saturday
PROD_1353,iPhone 16,Mobile Phone,Premium,89612,94899,84698,334,4.1,740,521,Festive,14.3,Sunday
PROD_1364,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,32434,399,3.6,1242,242,Festive,11.2,Wednesday
PROD_1368,Realme C55,Mobile Phone,Budget,12494,13624,13903,368,3.7,2138,143,Normal,1.9,Tuesday
PROD_1380,Realme C55,Mobile Phone,Budget,12494,12684,11247,325,3.5,2403,582,Normal,5.1,Saturday
PROD_1382,Realme C55,Mobile Phone,Budget,12494,13310,12713,307,3.3,2263,554,Normal,4.1,Wednesday
PROD_1392,iPhone 16,Mobile Phone,Premium,89612,90691,81778,202,4.1,523,462,Normal,0,Monday
PROD_1396,Samsung Galaxy A35,Mobile Phone,Mid,30534,31068,28227,328,3.6,1264,542,Normal,0.1,Tuesday
PROD_1405,Realme C55,Mobile Phone,Budget,12494,13392,13767,259,2.4,1312,351,Normal,0,Wednesday
PROD_1406,Samsung Galaxy A35,Mobile Phone,Mid,30534,32532,32584,248,3,1135,463,Normal,3,Wednesday
PROD_1413,OnePlus Nord CE4,Mobile Phone,Mid,52999,53873,48567,134,4.1,1579,271,Normal,7,Wednesday
PROD_1419,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,57134,109,3.9,1104,521,Normal,1.3,Friday
PROD_1430,Samsung Galaxy A35,Mobile Phone,Mid,30534,31551,27570,361,3.4,1638,275,Normal,0,Thursday
PROD_1433,Realme C55,Mobile Phone,Budget,12494,13888,13422,359,3.2,2274,507,Festive,12.6,Friday
PROD_1443,iPhone 16,Mobile Phone,Premium,89612,95394,86494,269,4.1,731,513,Normal,2.6,Thursday
PROD_1446,OnePlus Nord CE4,Mobile Phone,Mid,52999,53220,46868,117,3.6,1345,492,Normal,7.4,Wednesday
PROD_1447,Realme C55,Mobile Phone,Budget,12494,13321,13423,306,3,2289,535,Normal,2.8,Monday
PROD_1452,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,47832,223,4.1,849,435,Festive,13.8,Friday
PROD_1453,Realme C55,Mobile Phone,Budget,12494,13391,11112,406,3.6,2440,372,Festive,12.4,Friday
PROD_1471,Samsung Galaxy A35,Mobile Phone,Mid,30534,33302,33505,377,4.2,1041,152,Normal,4.6,Sunday
PROD_1478,Samsung Galaxy A35,Mobile Phone,Mid,30534,31239,28751,304,3.7,1314,394,Normal,5.6,Thursday
PROD_1484,Redmi Note 13,Mobile Phone,Budget,11858,13252,13065,473,4.2,2170,557,Festive,12.5,Sunday
PROD_1490,Realme C55,Mobile Phone,Budget,12494,13440,11917,334,3.2,2408,386,Normal,6.5,Tuesday
PROD_1491,Samsung Galaxy A35,Mobile Phone,Mid,30534,32521,33441,327,4.1,1119,589,Normal,3.7,Friday
PROD_1494,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,55336,185,3.7,805,375,Festive,5.8,Thursday
PROD_1498,Realme C55,Mobile Phone,Budget,12494,12746,11702,316,3.4,2097,470,Normal,2.2,Monday
PROD_1503,iPhone 16,Mobile Phone,Premium,89612,95631,99951,251,3.9,899,433,Normal,5.1,Wednesday
PROD_1512,iPhone 16,Mobile Phone,Premium,89612,95568,90741,267,4.6,127,471,Normal,4.2,Tuesday
PROD_1515,Samsung Galaxy A35,Mobile Phone,Mid,30534,32564,31324,322,3.3,447,553,Normal,4.4,Thursday
PROD_1525,Samsung Galaxy A35,Mobile Phone,Mid,30534,32474,33307,342,3.9,1334,642,Normal,6,Monday
PROD_1534,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,53636,93,3.9,815,364,Normal,2.8,Thursday
PROD_1538,Samsung Galaxy A35,Mobile Phone,Mid,30534,34198,32225,367,3.4,885,335,Festive,7.6,Sunday
PROD_1542,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,59129,228,4.3,1749,527,Festive,16.2,Saturday
PROD_1544,iPhone 16,Mobile Phone,Premium,89612,96167,93700,270,4.5,637,342,Normal,2.9,Sunday
PROD_1545,iPhone 16,Mobile Phone,Premium,89612,99545,90616,344,4.7,508,499,Festive,11.8,Sunday
PROD_1548,Samsung Galaxy A35,Mobile Phone,Mid,30534,32547,28555,392,3.6,1395,469,Festive,5.5,Sunday
PROD_1550,OnePlus Nord CE4,Mobile Phone,Mid,52999,53412,46809,98,3.7,740,391,Normal,1.4,Monday
PROD_1553,iPhone 16,Mobile Phone,Premium,89612,99720,97965,294,3.7,331,385,Festive,7.2,Friday
PROD_1562,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,48444,206,3.9,1076,344,Festive,11.5,Tuesday
PROD_1564,Realme C55,Mobile Phone,Budget,12494,13976,12193,339,3,1881,335,Festive,9.2,Thursday
PROD_1565,Redmi Note 13,Mobile Phone,Budget,11858,12671,11073,415,3.6,2627,451,Festive,18,Wednesday
PROD_1626,Redmi Note 13,Mobile Phone,Budget,11858,13240,11852,367,3,2279,419,Festive,3.5,Tuesday
PROD_1637,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,59002,136,3.4,1212,200,Normal,1.6,Friday
PROD_1653,Redmi Note 13,Mobile Phone,Budget,11858,12888,11971,316,3.3,2245,136,Normal,3.3,Wednesday
PROD_1662,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,58463,253,4.1,1916,651,Festive,10.4,Friday
PROD_1663,Samsung Galaxy A35,Mobile Phone,Mid,30534,34061,29988,433,4.2,1213,539,Festive,6.1,Saturday
